item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target
3,English,B4,inherentposs,NP1Adj,0.58,ambi,pl,0,0,the main doors,of the houses,doors,houses,The car stopped in front of the main doors of the houses that MASKTOKEN damaged.,The car stopped in front of the main doors of the houses that,$PL
3,English,B4,inherentposs,NP1Adj,0.58,low,pl,0,0,the main door,of the houses,door,houses,The car stopped in front of the main door of the houses that MASKTOKEN damaged.,The car stopped in front of the main door of the houses that,$PL
3,English,B4,inherentposs,NP1Adj,0.58,high,pl,0,0,the main doors,of the house,doors,house,The car stopped in front of the main doors of the house that MASKTOKEN damaged.,The car stopped in front of the main doors of the house that,$PL
3,English,B4,inherentposs,NP2Adj,0.58,ambi,sg,0,0,the door,of the main house,door,house,The car stopped in front of the door of the main house that MASKTOKEN damaged.,The car stopped in front of the door of the main house that,$SG
3,English,B4,inherentposs,NP2Adj,0.58,low,sg,0,0,the doors,of the main house,doors,house,The car stopped in front of the doors of the main house that MASKTOKEN damaged.,The car stopped in front of the doors of the main house that,$SG
3,English,B4,inherentposs,NP2Adj,0.58,high,sg,0,0,the door,of the main houses,door,houses,The car stopped in front of the door of the main houses that MASKTOKEN damaged.,The car stopped in front of the door of the main houses that,$SG
3,English,B4,inherentposs,NP2Adj,0.58,ambi,pl,0,0,the doors,of the main houses,doors,houses,The car stopped in front of the doors of the main houses that MASKTOKEN damaged.,The car stopped in front of the doors of the main houses that,$PL
3,English,B4,inherentposs,NP2Adj,0.58,low,pl,0,0,the door,of the main houses,door,houses,The car stopped in front of the door of the main houses that MASKTOKEN damaged.,The car stopped in front of the door of the main houses that,$PL
3,English,B4,inherentposs,NP2Adj,0.58,high,pl,0,0,the doors,of the main house,doors,house,The car stopped in front of the doors of the main house that MASKTOKEN damaged.,The car stopped in front of the doors of the main house that,$PL
4,English,B4,inherentposs,noAdj,0.68,ambi,sg,1,0,the valve,of the sink,valve,sink,The plumber suggested to us to change the valve of the sink that MASKTOKEN installed last year.,The plumber suggested to us to change the valve of the sink that,$SG
4,English,B4,inherentposs,noAdj,0.68,low,sg,1,0,the valves,of the sink,valves,sink,The plumber suggested to us to change the valves of the sink that MASKTOKEN installed last year.,The plumber suggested to us to change the valves of the sink that,$SG
4,English,B4,inherentposs,noAdj,0.68,high,sg,1,0,the valve,of the sinks,valve,sinks,The plumber suggested to us to change the valve of the sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the valve of the sinks that,$SG
4,English,B4,inherentposs,noAdj,0.68,ambi,pl,1,0,the valves,of the sinks,valves,sinks,The plumber suggested to us to change the valves of the sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the valves of the sinks that,$PL
4,English,B4,inherentposs,noAdj,0.68,low,pl,1,0,the valve,of the sinks,valve,sinks,The plumber suggested to us to change the valve of the sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the valve of the sinks that,$PL
4,English,B4,inherentposs,noAdj,0.68,high,pl,1,0,the valves,of the sink,valves,sink,The plumber suggested to us to change the valves of the sink that MASKTOKEN installed last year.,The plumber suggested to us to change the valves of the sink that,$PL
4,English,B4,inherentposs,NP1Adj,0.68,ambi,sg,1,0,the new valve,of the sink,valve,sink,The plumber suggested to us to change the new valve of the sink that MASKTOKEN installed last year.,The plumber suggested to us to change the new valve of the sink that,$SG
4,English,B4,inherentposs,NP1Adj,0.68,low,sg,1,0,the new valves,of the sink,valves,sink,The plumber suggested to us to change the new valves of the sink that MASKTOKEN installed last year.,The plumber suggested to us to change the new valves of the sink that,$SG
4,English,B4,inherentposs,NP1Adj,0.68,high,sg,1,0,the new valve,of the sinks,valve,sinks,The plumber suggested to us to change the new valve of the sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the new valve of the sinks that,$SG
4,English,B4,inherentposs,NP1Adj,0.68,ambi,pl,1,0,the new valves,of the sinks,valves,sinks,The plumber suggested to us to change the new valves of the sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the new valves of the sinks that,$PL
4,English,B4,inherentposs,NP1Adj,0.68,low,pl,1,0,the new valve,of the sinks,valve,sinks,The plumber suggested to us to change the new valve of the sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the new valve of the sinks that,$PL
4,English,B4,inherentposs,NP1Adj,0.68,high,pl,1,0,the new valves,of the sink,valves,sink,The plumber suggested to us to change the new valves of the sink that MASKTOKEN installed last year.,The plumber suggested to us to change the new valves of the sink that,$PL
4,English,B4,inherentposs,NP2Adj,0.68,ambi,sg,1,0,the valve,of the new sink,valve,sink,The plumber suggested to us to change the valve of the new sink that MASKTOKEN installed last year.,The plumber suggested to us to change the valve of the new sink that,$SG
4,English,B4,inherentposs,NP2Adj,0.68,low,sg,1,0,the valves,of the new sink,valves,sink,The plumber suggested to us to change the valves of the new sink that MASKTOKEN installed last year.,The plumber suggested to us to change the valves of the new sink that,$SG
4,English,B4,inherentposs,NP2Adj,0.68,high,sg,1,0,the valve,of the new sinks,valve,sinks,The plumber suggested to us to change the valve of the new sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the valve of the new sinks that,$SG
4,English,B4,inherentposs,NP2Adj,0.68,ambi,pl,1,0,the valves,of the new sinks,valves,sinks,The plumber suggested to us to change the valves of the new sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the valves of the new sinks that,$PL
4,English,B4,inherentposs,NP2Adj,0.68,low,pl,1,0,the valve,of the new sinks,valve,sinks,The plumber suggested to us to change the valve of the new sinks that MASKTOKEN installed last year.,The plumber suggested to us to change the valve of the new sinks that,$PL
4,English,B4,inherentposs,NP2Adj,0.68,high,pl,1,0,the valves,of the new sink,valves,sink,The plumber suggested to us to change the valves of the new sink that MASKTOKEN installed last year.,The plumber suggested to us to change the valves of the new sink that,$PL
5,English,B4,inherentposs,noAdj,0.63,ambi,sg,1,0,the chapter,of the book,chapter,book,I really liked the chapter of the book MASKTOKEN read yesterday.,I really liked the chapter of the book,$SG
5,English,B4,inherentposs,noAdj,0.63,low,sg,1,0,the chapters,of the book,chapters,book,I really liked the chapters of the book MASKTOKEN read yesterday.,I really liked the chapters of the book,$SG
5,English,B4,inherentposs,noAdj,0.63,high,sg,1,0,the chapter,of the books,chapter,books,I really liked the chapter of the books MASKTOKEN read yesterday.,I really liked the chapter of the books,$SG
5,English,B4,inherentposs,noAdj,0.63,ambi,pl,1,0,the chapters,of the books,chapters,books,I really liked the chapters of the books MASKTOKEN read yesterday.,I really liked the chapters of the books,$PL
5,English,B4,inherentposs,noAdj,0.63,low,pl,1,0,the chapter,of the books,chapter,books,I really liked the chapter of the books MASKTOKEN read yesterday.,I really liked the chapter of the books,$PL
5,English,B4,inherentposs,noAdj,0.63,high,pl,1,0,the chapters,of the book,chapters,book,I really liked the chapters of the book MASKTOKEN read yesterday.,I really liked the chapters of the book,$PL
5,English,B4,inherentposs,NP1Adj,0.63,ambi,sg,1,0,the short chapter,of the book,chapter,book,I really liked the short chapter of the book MASKTOKEN read yesterday.,I really liked the short chapter of the book,$SG
5,English,B4,inherentposs,NP1Adj,0.63,low,sg,1,0,the short chapters,of the book,chapters,book,I really liked the short chapters of the book MASKTOKEN read yesterday.,I really liked the short chapters of the book,$SG
5,English,B4,inherentposs,NP1Adj,0.63,high,sg,1,0,the short chapter,of the books,chapter,books,I really liked the short chapter of the books MASKTOKEN read yesterday.,I really liked the short chapter of the books,$SG
5,English,B4,inherentposs,NP1Adj,0.63,ambi,pl,1,0,the short chapters,of the books,chapters,books,I really liked the short chapters of the books MASKTOKEN read yesterday.,I really liked the short chapters of the books,$PL
5,English,B4,inherentposs,NP1Adj,0.63,low,pl,1,0,the short chapter,of the books,chapter,books,I really liked the short chapter of the books MASKTOKEN read yesterday.,I really liked the short chapter of the books,$PL
5,English,B4,inherentposs,NP1Adj,0.63,high,pl,1,0,the short chapters,of the book,chapters,book,I really liked the short chapters of the book MASKTOKEN read yesterday.,I really liked the short chapters of the book,$PL
5,English,B4,inherentposs,NP2Adj,0.63,ambi,sg,1,0,the chapter,of the short book,chapter,book,I really liked the chapter of the short book MASKTOKEN read yesterday.,I really liked the chapter of the short book,$SG
5,English,B4,inherentposs,NP2Adj,0.63,low,sg,1,0,the chapters,of the short book,chapters,book,I really liked the chapters of the short book MASKTOKEN read yesterday.,I really liked the chapters of the short book,$SG
5,English,B4,inherentposs,NP2Adj,0.63,high,sg,1,0,the chapter,of the short books,chapter,books,I really liked the chapter of the short books MASKTOKEN read yesterday.,I really liked the chapter of the short books,$SG
5,English,B4,inherentposs,NP2Adj,0.63,ambi,pl,1,0,the chapters,of the short books,chapters,books,I really liked the chapters of the short books MASKTOKEN read yesterday.,I really liked the chapters of the short books,$PL
5,English,B4,inherentposs,NP2Adj,0.63,low,pl,1,0,the chapter,of the short books,chapter,books,I really liked the chapter of the short books MASKTOKEN read yesterday.,I really liked the chapter of the short books,$PL
