item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_0.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_1.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_2.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_3.pt_prob,/data/new_es_models/es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt_prob
8,Spanish,B4,inherentposs,NP1Adj,0.31,low,pl,0,0,la etiqueta nueva,de las botellas,nueva,botellas,En la reunión nos mostraron la etiqueta nueva de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta nueva de las botellas que,$ES_PL,En la reunión nos mostraron la etiqueta nueva de las botellas que,0.2907222926290842,0.00984442405035102,0.007919353372669469,0.22220303134241703,0.22090600902618007
8,Spanish,B4,inherentposs,NP1Adj,0.31,high,pl,0,0,las etiquetas nuevas,de la botella,nuevas,botella,En la reunión nos mostraron las etiquetas nuevas de la botella que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas nuevas de la botella que,$ES_PL,En la reunión nos mostraron las etiquetas nuevas de la botella que,0.15959768934328622,0.02254038138440416,0.04006574771377152,0.18797511958860014,0.19305630920240446
8,Spanish,B4,inherentposs,NP2Adj,0.31,ambi,sg,0,0,la etiqueta,de la botella nueva,etiqueta,nueva,En la reunión nos mostraron la etiqueta de la botella nueva que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de la botella nueva que,$ES_SG,En la reunión nos mostraron la etiqueta de la botella nueva que,0.27537880550374894,0.030607815220480394,0.03345946489501195,0.33406129521733874,0.2622009025298553
8,Spanish,B4,inherentposs,NP2Adj,0.31,low,sg,0,0,las etiquetas,de la botella nueva,etiquetas,nueva,En la reunión nos mostraron las etiquetas de la botella nueva que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de la botella nueva que,$ES_SG,En la reunión nos mostraron las etiquetas de la botella nueva que,0.18528332061347896,0.06692484972327681,0.04364907112404781,0.14014063695975665,0.18907093307740297
8,Spanish,B4,inherentposs,NP2Adj,0.31,high,sg,0,0,la etiqueta,de las botellas nuevas,etiqueta,nuevas,En la reunión nos mostraron la etiqueta de las botellas nuevas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de las botellas nuevas que,$ES_SG,En la reunión nos mostraron la etiqueta de las botellas nuevas que,0.03260842722274404,0.04257170608207306,0.06385407595363368,0.042376042768907496,0.06130840624098255
8,Spanish,B4,inherentposs,NP2Adj,0.31,ambi,pl,0,0,las etiquetas,de las botellas nuevas,etiquetas,nuevas,En la reunión nos mostraron las etiquetas de las botellas nuevas que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de las botellas nuevas que,$ES_PL,En la reunión nos mostraron las etiquetas de las botellas nuevas que,0.2827430544124354,0.021587718107376308,0.021452767967037212,0.3173037706466175,0.2704647287967532
8,Spanish,B4,inherentposs,NP2Adj,0.31,low,pl,0,0,la etiqueta,de las botellas nuevas,etiqueta,nuevas,En la reunión nos mostraron la etiqueta de las botellas nuevas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de las botellas nuevas que,$ES_PL,En la reunión nos mostraron la etiqueta de las botellas nuevas que,0.3219123364464451,0.0144160443784076,0.018082082355444618,0.31087810048029496,0.23055612907154455
8,Spanish,B4,inherentposs,NP2Adj,0.31,high,pl,0,0,las etiquetas,de la botella nueva,etiquetas,nueva,En la reunión nos mostraron las etiquetas de la botella nueva que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de la botella nueva que,$ES_PL,En la reunión nos mostraron las etiquetas de la botella nueva que,0.1328274837006802,0.00443022235370244,0.005578050747280197,0.20910046009271355,0.14490413588512752
9,Spanish,B4,inherentposs,noAdj,0.63,ambi,sg,0,1,el motor,del barco,motor,barco,El inspector de seguros fotografió el motor del barco que MASKTOKEN de agua.,El inspector de seguros fotografió el motor del barco que,$ES_SG,El inspector de seguros fotografió el motor del barco que,0.3148152612355357,0.07831739089281853,0.08206031297022776,0.3118061420801297,0.2763910398068887
9,Spanish,B4,inherentposs,noAdj,0.63,low,sg,0,1,los motores,del barco,motores,barco,El inspector de seguros fotografió los motores del barco que MASKTOKEN de agua.,El inspector de seguros fotografió los motores del barco que,$ES_SG,El inspector de seguros fotografió los motores del barco que,0.0607127646177652,0.0735660084291746,0.07170938518374603,0.09957814167854195,0.06217693905110444
9,Spanish,B4,inherentposs,noAdj,0.63,high,sg,0,1,el motor,de los barcos,motor,barcos,El inspector de seguros fotografió el motor de los barcos que MASKTOKEN de agua.,El inspector de seguros fotografió el motor de los barcos que,$ES_SG,El inspector de seguros fotografió el motor de los barcos que,0.05496201646026533,0.10653051197677565,0.09784758075756139,0.08004632948709656,0.05937010398043974
9,Spanish,B4,inherentposs,noAdj,0.63,ambi,pl,0,1,los motores,de los barcos,motores,barcos,El inspector de seguros fotografió los motores de los barcos que MASKTOKEN de agua.,El inspector de seguros fotografió los motores de los barcos que,$ES_PL,El inspector de seguros fotografió los motores de los barcos que,0.23072855430276107,0.007038184484319643,0.015272942137413481,0.285280136088069,0.2211148517934305
9,Spanish,B4,inherentposs,noAdj,0.63,low,pl,0,1,el motor,de los barcos,motor,barcos,El inspector de seguros fotografió el motor de los barcos que MASKTOKEN de agua.,El inspector de seguros fotografió el motor de los barcos que,$ES_PL,El inspector de seguros fotografió el motor de los barcos que,0.19708164644305626,0.007030651024809376,0.01672257542267619,0.24220356587506586,0.1549451604423524
9,Spanish,B4,inherentposs,noAdj,0.63,high,pl,0,1,los motores,del barco,motores,barco,El inspector de seguros fotografió los motores del barco que MASKTOKEN de agua.,El inspector de seguros fotografió los motores del barco que,$ES_PL,El inspector de seguros fotografió los motores del barco que,0.25178182304043517,0.01623704317985164,0.026776459145430254,0.2438760659361634,0.220152968624177
9,Spanish,B4,inherentposs,NP1Adj,0.63,ambi,sg,0,1,el motor roto,del barco,roto,barco,El inspector de seguros fotografió el motor roto del barco que MASKTOKEN de agua.,El inspector de seguros fotografió el motor roto del barco que,$ES_SG,El inspector de seguros fotografió el motor roto del barco que,0.3063206782073067,0.08104044677618957,0.0930618929432131,0.28663118032432067,0.2557077099193634
9,Spanish,B4,inherentposs,NP1Adj,0.63,low,sg,0,1,los motores rotos,del barco,rotos,barco,El inspector de seguros fotografió los motores rotos del barco que MASKTOKEN de agua.,El inspector de seguros fotografió los motores rotos del barco que,$ES_SG,El inspector de seguros fotografió los motores rotos del barco que,0.09783997710307091,0.05190585653162516,0.07040558084158566,0.13095589638687954,0.13239871416402593
9,Spanish,B4,inherentposs,NP1Adj,0.63,high,sg,0,1,el motor roto,de los barcos,roto,barcos,El inspector de seguros fotografió el motor roto de los barcos que MASKTOKEN de agua.,El inspector de seguros fotografió el motor roto de los barcos que,$ES_SG,El inspector de seguros fotografió el motor roto de los barcos que,0.04709201449395417,0.137794414516061,0.11507304828505971,0.06612504280882447,0.04417803199201131
9,Spanish,B4,inherentposs,NP1Adj,0.63,ambi,pl,0,1,los motores rotos,de los barcos,rotos,barcos,El inspector de seguros fotografió los motores rotos de los barcos que MASKTOKEN de agua.,El inspector de seguros fotografió los motores rotos de los barcos que,$ES_PL,El inspector de seguros fotografió los motores rotos de los barcos que,0.21356445283486902,0.00466344575149602,0.014845146280810573,0.2678542951139633,0.1965480008370406
9,Spanish,B4,inherentposs,NP1Adj,0.63,low,pl,0,1,el motor roto,de los barcos,roto,barcos,El inspector de seguros fotografió el motor roto de los barcos que MASKTOKEN de agua.,El inspector de seguros fotografió el motor roto de los barcos que,$ES_PL,El inspector de seguros fotografió el motor roto de los barcos que,0.19675160824086735,0.006746041428030702,0.016754336126746372,0.23840977032395472,0.16121165407518845
9,Spanish,B4,inherentposs,NP1Adj,0.63,high,pl,0,1,los motores rotos,del barco,rotos,barco,El inspector de seguros fotografió los motores rotos del barco que MASKTOKEN de agua.,El inspector de seguros fotografió los motores rotos del barco que,$ES_PL,El inspector de seguros fotografió los motores rotos del barco que,0.16368099953723814,0.009172065587178369,0.02468216467860085,0.19213825145429553,0.1161147718878226
9,Spanish,B4,inherentposs,NP2Adj,0.63,ambi,sg,0,1,el motor,del barco roto,motor,roto,El inspector de seguros fotografió el motor del barco roto que MASKTOKEN de agua.,El inspector de seguros fotografió el motor del barco roto que,$ES_SG,El inspector de seguros fotografió el motor del barco roto que,0.2759757171849291,0.06295053682394158,0.06480249144730155,0.28387065523102706,0.32768845845833994
9,Spanish,B4,inherentposs,NP2Adj,0.63,low,sg,0,1,los motores,del barco roto,motores,roto,El inspector de seguros fotografió los motores del barco roto que MASKTOKEN de agua.,El inspector de seguros fotografió los motores del barco roto que,$ES_SG,El inspector de seguros fotografió los motores del barco roto que,0.07059574648197131,0.05660619431627467,0.0516872870253291,0.12196783492776575,0.1181918814373688
9,Spanish,B4,inherentposs,NP2Adj,0.63,high,sg,0,1,el motor,de los barcos rotos,motor,rotos,El inspector de seguros fotografió el motor de los barcos rotos que MASKTOKEN de agua.,El inspector de seguros fotografió el motor de los barcos rotos que,$ES_SG,El inspector de seguros fotografió el motor de los barcos rotos que,0.05909166099085894,0.05515213764660276,0.037976628252812894,0.07054513248657202,0.08766990164112798
9,Spanish,B4,inherentposs,NP2Adj,0.63,ambi,pl,0,1,los motores,de los barcos rotos,motores,rotos,El inspector de seguros fotografió los motores de los barcos rotos que MASKTOKEN de agua.,El inspector de seguros fotografió los motores de los barcos rotos que,$ES_PL,El inspector de seguros fotografió los motores de los barcos rotos que,0.2619912629838925,0.005336507331293261,0.010650568898146417,0.26142436734282626,0.26206516553531856
9,Spanish,B4,inherentposs,NP2Adj,0.63,low,pl,0,1,el motor,de los barcos rotos,motor,rotos,El inspector de seguros fotografió el motor de los barcos rotos que MASKTOKEN de agua.,El inspector de seguros fotografió el motor de los barcos rotos que,$ES_PL,El inspector de seguros fotografió el motor de los barcos rotos que,0.21340051136183824,0.004379894842395593,0.010134533285275027,0.22138574551408396,0.18766163567698868
9,Spanish,B4,inherentposs,NP2Adj,0.63,high,pl,0,1,los motores,del barco roto,motores,roto,El inspector de seguros fotografió los motores del barco roto que MASKTOKEN de agua.,El inspector de seguros fotografió los motores del barco roto que,$ES_PL,El inspector de seguros fotografió los motores del barco roto que,0.18017930494779932,0.017429411522010163,0.01827965728624309,0.1817869489593562,0.19890667131659256
1,Spanish,B5,rep,noAdj,0.63,ambi,sg,1,0,el dibujo,de la escultura,dibujo,escultura,Me sorprendió el dibujo de la escultura que MASKTOKEN en el ayuntamiento.,Me sorprendió el dibujo de la escultura que,$ES_SG,Me sorprendió el dibujo de la escultura que,0.2994390165160894,0.07931331484099106,0.06236387082793121,0.3127250957542742,0.28144043674132035
1,Spanish,B5,rep,noAdj,0.63,low,sg,1,0,los dibujos,de la escultura,dibujos,escultura,Me sorprendió los dibujos de la escultura que MASKTOKEN en el ayuntamiento.,Me sorprendió los dibujos de la escultura que,$ES_SG,Me sorprendió los dibujos de la escultura que,0.19836478682228886,0.07221284467577493,0.05630309938333952,0.21492291209000314,0.1748911985546897
1,Spanish,B5,rep,noAdj,0.63,high,sg,1,0,el dibujo,de las esculturas,dibujo,esculturas,Me sorprendió el dibujo de las esculturas que MASKTOKEN en el ayuntamiento.,Me sorprendió el dibujo de las esculturas que,$ES_SG,Me sorprendió el dibujo de las esculturas que,0.08822754028756563,0.032752712778202575,0.03935876624030832,0.09254129864567062,0.07241682170826635
1,Spanish,B5,rep,noAdj,0.63,ambi,pl,1,0,los dibujos,de las esculturas,dibujos,esculturas,Me sorprendió los dibujos de las esculturas que MASKTOKEN en el ayuntamiento.,Me sorprendió los dibujos de las esculturas que,$ES_PL,Me sorprendió los dibujos de las esculturas que,0.17386572365647623,0.03768390449162684,0.014185906418257344,0.1946205190162118,0.196398519283548
1,Spanish,B5,rep,noAdj,0.63,low,pl,1,0,el dibujo,de las esculturas,dibujo,esculturas,Me sorprendió el dibujo de las esculturas que MASKTOKEN en el ayuntamiento.,Me sorprendió el dibujo de las esculturas que,$ES_PL,Me sorprendió el dibujo de las esculturas que,0.14831042351724477,0.02496935418306645,0.012822879790407193,0.16559394307159891,0.17170546406293852
1,Spanish,B5,rep,noAdj,0.63,high,pl,1,0,los dibujos,de la escultura,dibujos,escultura,Me sorprendió los dibujos de la escultura que MASKTOKEN en el ayuntamiento.,Me sorprendió los dibujos de la escultura que,$ES_PL,Me sorprendió los dibujos de la escultura que,0.08835086932708691,0.019853676571572665,0.03235186300402065,0.08897880256841972,0.0884152237471767
1,Spanish,B5,rep,NP1Adj,0.63,ambi,sg,1,0,el dibujo desconocido,de la escultura,desconocido,escultura,Me sorprendió el dibujo desconocido de la escultura que MASKTOKEN en el ayuntamiento.,Me sorprendió el dibujo desconocido de la escultura que,$ES_SG,Me sorprendió el dibujo desconocido de la escultura que,0.2870658568365485,0.07394468949940833,0.0680326257912417,0.30285230377279504,0.2833975799521795
1,Spanish,B5,rep,NP1Adj,0.63,low,sg,1,0,los dibujos desconocidos,de la escultura,desconocidos,escultura,Me sorprendió los dibujos desconocidos de la escultura que MASKTOKEN en el ayuntamiento.,Me sorprendió los dibujos desconocidos de la escultura que,$ES_SG,Me sorprendió los dibujos desconocidos de la escultura que,0.17678887157227052,0.07730355593991534,0.06251070180829132,0.19687154833906106,0.17029730061744885
1,Spanish,B5,rep,NP1Adj,0.63,high,sg,1,0,el dibujo desconocido,de las esculturas,desconocido,esculturas,Me sorprendió el dibujo desconocido de las esculturas que MASKTOKEN en el ayuntamiento.,Me sorprendió el dibujo desconocido de las esculturas que,$ES_SG,Me sorprendió el dibujo desconocido de las esculturas que,0.0827416465843882,0.03460856506948429,0.03439513716219045,0.09570832802735652,0.07056631927132884
1,Spanish,B5,rep,NP1Adj,0.63,ambi,pl,1,0,los dibujos desconocidos,de las esculturas,desconocidos,esculturas,Me sorprendió los dibujos desconocidos de las esculturas que MASKTOKEN en el ayuntamiento.,Me sorprendió los dibujos desconocidos de las esculturas que,$ES_PL,Me sorprendió los dibujos desconocidos de las esculturas que,0.1794371648030335,0.027349221198918583,0.010514825632451041,0.17358010221832387,0.20520717701305102
1,Spanish,B5,rep,NP1Adj,0.63,low,pl,1,0,el dibujo desconocido,de las esculturas,desconocido,esculturas,Me sorprendió el dibujo desconocido de las esculturas que MASKTOKEN en el ayuntamiento.,Me sorprendió el dibujo desconocido de las esculturas que,$ES_PL,Me sorprendió el dibujo desconocido de las esculturas que,0.16350987441828124,0.02355600572301575,0.012952999343889604,0.1507610185537942,0.19317977498400296
1,Spanish,B5,rep,NP1Adj,0.63,high,pl,1,0,los dibujos desconocidos,de la escultura,desconocidos,escultura,Me sorprendió los dibujos desconocidos de la escultura que MASKTOKEN en el ayuntamiento.,Me sorprendió los dibujos desconocidos de la escultura que,$ES_PL,Me sorprendió los dibujos desconocidos de la escultura que,0.09798233078772967,0.016398626826850338,0.02228639145670175,0.08183321484611383,0.11123324023935766
1,Spanish,B5,rep,NP2Adj,0.63,ambi,sg,1,0,el dibujo,de la escultura desconocida,dibujo,desconocida,Me sorprendió el dibujo de la escultura desconocida que MASKTOKEN en el ayuntamiento.,Me sorprendió el dibujo de la escultura desconocida que,$ES_SG,Me sorprendió el dibujo de la escultura desconocida que,0.3042935404568823,0.038503378329735605,0.05275144459864428,0.2871910831182163,0.3095067262522093
1,Spanish,B5,rep,NP2Adj,0.63,low,sg,1,0,los dibujos,de la escultura desconocida,dibujos,desconocida,Me sorprendió los dibujos de la escultura desconocida que MASKTOKEN en el ayuntamiento.,Me sorprendió los dibujos de la escultura desconocida que,$ES_SG,Me sorprendió los dibujos de la escultura desconocida que,0.27583550997141515,0.03444660656935766,0.04211033363669299,0.2016325448680334,0.23590466089302708
1,Spanish,B5,rep,NP2Adj,0.63,high,sg,1,0,el dibujo,de las esculturas desconocidas,dibujo,desconocidas,Me sorprendió el dibujo de las esculturas desconocidas que MASKTOKEN en el ayuntamiento.,Me sorprendió el dibujo de las esculturas desconocidas que,$ES_SG,Me sorprendió el dibujo de las esculturas desconocidas que,0.0672189825325944,0.04130080091006297,0.02704883791386853,0.09023993809537956,0.09645429176988785
1,Spanish,B5,rep,NP2Adj,0.63,ambi,pl,1,0,los dibujos,de las esculturas desconocidas,dibujos,desconocidas,Me sorprendió los dibujos de las esculturas desconocidas que MASKTOKEN en el ayuntamiento.,Me sorprendió los dibujos de las esculturas desconocidas que,$ES_PL,Me sorprendió los dibujos de las esculturas desconocidas que,0.20102086879010272,0.014300877754203745,0.023321921807779852,0.21030675004175237,0.16768552832789396
