item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_prob,/data/roberta-base_prob
2,English,B4,inherentposs,NP1Adj,0.5,ambi,sg,0,0,the big branch,of the tree,branch,tree,Birds won’t be able to nest in the big branch of the tree that MASKTOKEN cut last year.,Birds won’t be able to nest in the big branch of the tree that,$SG,Birds won’t be able to nest in the big branch of the tree that MASKTOKEN cut last year.,0.3176884568744862,0.7839149822619639
2,English,B4,inherentposs,NP1Adj,0.5,low,sg,0,0,the big branches,of the tree,branches,tree,Birds won’t be able to nest in the big branches of the tree that MASKTOKEN cut last year.,Birds won’t be able to nest in the big branches of the tree that,$SG,Birds won’t be able to nest in the big branches of the tree that MASKTOKEN cut last year.,0.13116086354780299,0.14900060617724747
2,English,B4,inherentposs,NP1Adj,0.5,high,sg,0,0,the big branch,of the trees,branch,trees,Birds won’t be able to nest in the big branch of the trees that MASKTOKEN cut last year.,Birds won’t be able to nest in the big branch of the trees that,$SG,Birds won’t be able to nest in the big branch of the trees that MASKTOKEN cut last year.,0.04942149813524743,0.23242190786401234
2,English,B4,inherentposs,NP1Adj,0.5,ambi,pl,0,0,the big branches,of the trees,branches,trees,Birds won’t be able to nest in the big branches of the trees that MASKTOKEN cut last year.,Birds won’t be able to nest in the big branches of the trees that,$PL,Birds won’t be able to nest in the big branches of the trees that MASKTOKEN cut last year.,0.3008585659013243,0.8772559311472047
2,English,B4,inherentposs,NP1Adj,0.5,low,pl,0,0,the big branch,of the trees,branch,trees,Birds won’t be able to nest in the big branch of the trees that MASKTOKEN cut last year.,Birds won’t be able to nest in the big branch of the trees that,$PL,Birds won’t be able to nest in the big branch of the trees that MASKTOKEN cut last year.,0.20645454552131648,0.5784444053216538
2,English,B4,inherentposs,NP1Adj,0.5,high,pl,0,0,the big branches,of the tree,branches,tree,Birds won’t be able to nest in the big branches of the tree that MASKTOKEN cut last year.,Birds won’t be able to nest in the big branches of the tree that,$PL,Birds won’t be able to nest in the big branches of the tree that MASKTOKEN cut last year.,0.15288019803478115,0.6473490648820399
2,English,B4,inherentposs,NP2Adj,0.5,ambi,sg,0,0,the branch,of the big tree,branch,tree,Birds won’t be able to nest in the branch of the big tree that MASKTOKEN cut last year.,Birds won’t be able to nest in the branch of the big tree that,$SG,Birds won’t be able to nest in the branch of the big tree that MASKTOKEN cut last year.,0.24517922944561832,0.6825968723093968
2,English,B4,inherentposs,NP2Adj,0.5,low,sg,0,0,the branches,of the big tree,branches,tree,Birds won’t be able to nest in the branches of the big tree that MASKTOKEN cut last year.,Birds won’t be able to nest in the branches of the big tree that,$SG,Birds won’t be able to nest in the branches of the big tree that MASKTOKEN cut last year.,0.2114658458719081,0.6077760419162801
2,English,B4,inherentposs,NP2Adj,0.5,high,sg,0,0,the branch,of the big trees,branch,trees,Birds won’t be able to nest in the branch of the big trees that MASKTOKEN cut last year.,Birds won’t be able to nest in the branch of the big trees that,$SG,Birds won’t be able to nest in the branch of the big trees that MASKTOKEN cut last year.,0.02216638511787572,0.06911602931772692
2,English,B4,inherentposs,NP2Adj,0.5,ambi,pl,0,0,the branches,of the big trees,branches,trees,Birds won’t be able to nest in the branches of the big trees that MASKTOKEN cut last year.,Birds won’t be able to nest in the branches of the big trees that,$PL,Birds won’t be able to nest in the branches of the big trees that MASKTOKEN cut last year.,0.255015284851809,0.8245845318971088
2,English,B4,inherentposs,NP2Adj,0.5,low,pl,0,0,the branch,of the big trees,branch,trees,Birds won’t be able to nest in the branch of the big trees that MASKTOKEN cut last year.,Birds won’t be able to nest in the branch of the big trees that,$PL,Birds won’t be able to nest in the branch of the big trees that MASKTOKEN cut last year.,0.24067324898984266,0.733676589251675
2,English,B4,inherentposs,NP2Adj,0.5,high,pl,0,0,the branches,of the big tree,branches,tree,Birds won’t be able to nest in the branches of the big tree that MASKTOKEN cut last year.,Birds won’t be able to nest in the branches of the big tree that,$PL,Birds won’t be able to nest in the branches of the big tree that MASKTOKEN cut last year.,0.009158370686651818,0.035791002957105744
3,English,B4,inherentposs,noAdj,0.58,ambi,sg,0,0,the door,of the house,door,house,The car stopped in front of the door of the house that MASKTOKEN damaged.,The car stopped in front of the door of the house that,$SG,The car stopped in front of the door of the house that MASKTOKEN damaged.,0.9488818535372419,0.9737679434684138
3,English,B4,inherentposs,noAdj,0.58,low,sg,0,0,the doors,of the house,doors,house,The car stopped in front of the doors of the house that MASKTOKEN damaged.,The car stopped in front of the doors of the house that,$SG,The car stopped in front of the doors of the house that MASKTOKEN damaged.,0.05582143619806046,0.9660142898383832
3,English,B4,inherentposs,noAdj,0.58,high,sg,0,0,the door,of the houses,door,houses,The car stopped in front of the door of the houses that MASKTOKEN damaged.,The car stopped in front of the door of the houses that,$SG,The car stopped in front of the door of the houses that MASKTOKEN damaged.,0.004567212730983809,0.03964830033238106
3,English,B4,inherentposs,noAdj,0.58,ambi,pl,0,0,the doors,of the houses,doors,houses,The car stopped in front of the doors of the houses that MASKTOKEN damaged.,The car stopped in front of the doors of the houses that,$PL,The car stopped in front of the doors of the houses that MASKTOKEN damaged.,0.9816181531365262,0.9623364811539246
3,English,B4,inherentposs,noAdj,0.58,low,pl,0,0,the door,of the houses,door,houses,The car stopped in front of the door of the houses that MASKTOKEN damaged.,The car stopped in front of the door of the houses that,$PL,The car stopped in front of the door of the houses that MASKTOKEN damaged.,0.9680627878716769,0.9347824591484292
3,English,B4,inherentposs,noAdj,0.58,high,pl,0,0,the doors,of the house,doors,house,The car stopped in front of the doors of the house that MASKTOKEN damaged.,The car stopped in front of the doors of the house that,$PL,The car stopped in front of the doors of the house that MASKTOKEN damaged.,0.921436333047456,0.009178089190309616
3,English,B4,inherentposs,NP1Adj,0.58,ambi,sg,0,0,the main door,of the house,door,house,The car stopped in front of the main door of the house that MASKTOKEN damaged.,The car stopped in front of the main door of the house that,$SG,The car stopped in front of the main door of the house that MASKTOKEN damaged.,0.9609318447104559,0.9715693319867653
3,English,B4,inherentposs,NP1Adj,0.58,low,sg,0,0,the main doors,of the house,doors,house,The car stopped in front of the main doors of the house that MASKTOKEN damaged.,The car stopped in front of the main doors of the house that,$SG,The car stopped in front of the main doors of the house that MASKTOKEN damaged.,0.03191618736427301,0.952764117210491
3,English,B4,inherentposs,NP1Adj,0.58,high,sg,0,0,the main door,of the houses,door,houses,The car stopped in front of the main door of the houses that MASKTOKEN damaged.,The car stopped in front of the main door of the houses that,$SG,The car stopped in front of the main door of the houses that MASKTOKEN damaged.,0.0060879852187039445,0.05650361972204508
3,English,B4,inherentposs,NP1Adj,0.58,ambi,pl,0,0,the main doors,of the houses,doors,houses,The car stopped in front of the main doors of the houses that MASKTOKEN damaged.,The car stopped in front of the main doors of the houses that,$PL,The car stopped in front of the main doors of the houses that MASKTOKEN damaged.,0.9827909930057369,0.9615671851010639
3,English,B4,inherentposs,NP1Adj,0.58,low,pl,0,0,the main door,of the houses,door,houses,The car stopped in front of the main door of the houses that MASKTOKEN damaged.,The car stopped in front of the main door of the houses that,$PL,The car stopped in front of the main door of the houses that MASKTOKEN damaged.,0.9695406228766555,0.9157094805505571
3,English,B4,inherentposs,NP1Adj,0.58,high,pl,0,0,the main doors,of the house,doors,house,The car stopped in front of the main doors of the house that MASKTOKEN damaged.,The car stopped in front of the main doors of the house that,$PL,The car stopped in front of the main doors of the house that MASKTOKEN damaged.,0.9528553482342267,0.022065894195702596
3,English,B4,inherentposs,NP2Adj,0.58,ambi,sg,0,0,the door,of the main house,door,house,The car stopped in front of the door of the main house that MASKTOKEN damaged.,The car stopped in front of the door of the main house that,$SG,The car stopped in front of the door of the main house that MASKTOKEN damaged.,0.953483208739844,0.9698675862861249
3,English,B4,inherentposs,NP2Adj,0.58,low,sg,0,0,the doors,of the main house,doors,house,The car stopped in front of the doors of the main house that MASKTOKEN damaged.,The car stopped in front of the doors of the main house that,$SG,The car stopped in front of the doors of the main house that MASKTOKEN damaged.,0.038124084588787556,0.9640479181807499
