item,lang,exp,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_1-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_2-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_3-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_4-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_5-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_6-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_7-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_8-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_9-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_10-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_11-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_12-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_13-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_14-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_15-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_16-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_17-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_18-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_19-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_20-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_21-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_22-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_23-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_24-d0.2.pt_prob,/data/new-wikitext103-25-models/wikitext-103_LSTM_400_25-d0.2.pt_prob
8,English,Cuetos_Mitchell,high,sg,1,1,the sibling,of the farmers,sibling,farmers,Andrew was speaking with the sibling of the farmers who MASKTOKEN in Brazil.,Andrew was speaking with the sibling of the farmers who,$SG,Andrew was speaking with the sibling of the farmers who,0.023684337278104817,0.026614391316772734,0.038082127213339145,0.04806724222480985,0.017211844930324682,0.018374999705304207,0.019227555799218754,0.016674156379008043,0.022257306543862043,0.020058064316883506,0.021960483887334625,0.009178622817392679,0.00937384909580219,0.01481917841179653,0.05723824525372745,0.023005797538591777,0.016380803818843992,0.012894725960291176,0.025490451979690576,0.012966101210942438,0.02236949141950184,0.01807966380842696,0.01725496327642806,0.005973081897666155,0.01835766308622222
8,English,Cuetos_Mitchell,ambi,pl,1,1,the siblings,of the farmers,siblings,farmers,Andrew was speaking with the siblings of the farmers who MASKTOKEN in Brazil.,Andrew was speaking with the siblings of the farmers who,$PL,Andrew was speaking with the siblings of the farmers who,0.1949859546196615,0.19478291402957337,0.17901609604527113,0.18220472708756508,0.21463445324508745,0.19213234313209215,0.19223597320551378,0.20482148927642374,0.17910052718048952,0.20446288951621538,0.15960357178844609,0.26844211974962295,0.22201641330923705,0.21692341823862799,0.18089025848763118,0.2267561836090879,0.2179600752631361,0.21573375477119328,0.19914033516969143,0.2050249627738907,0.21935084851645748,0.2109755972709655,0.1849353387433994,0.20513490884643615,0.20224117508407868
8,English,Cuetos_Mitchell,low,pl,1,1,the sibling,of the farmers,sibling,farmers,Andrew was speaking with the sibling of the farmers who MASKTOKEN in Brazil.,Andrew was speaking with the sibling of the farmers who,$PL,Andrew was speaking with the sibling of the farmers who,0.17904443639807965,0.141563937064215,0.1673179966783942,0.14083345850387752,0.20028516903866134,0.13418445489878028,0.16176728078443747,0.17690505925712507,0.16098089069556565,0.1552481835871763,0.13284363297053847,0.1979107640882356,0.1809138551449383,0.1880365027786824,0.1428234325192428,0.2085171048516843,0.20181183156712912,0.1823259433775739,0.16007787779947202,0.16080112400549895,0.17822790868734772,0.18748252808745658,0.16302839466019137,0.18529238392778746,0.16717142041818445
8,English,Cuetos_Mitchell,high,pl,1,1,the siblings,of the farmer,siblings,farmer,Andrew was speaking with the siblings of the farmer who MASKTOKEN in Brazil.,Andrew was speaking with the siblings of the farmer who,$PL,Andrew was speaking with the siblings of the farmer who,0.02707105674426291,0.035307699632264544,0.0718030692906586,0.07633597179026586,0.04930839296306422,0.10138497127701651,0.04890130030242257,0.060608750418639445,0.05141407207580784,0.048102289016959565,0.03355906574757217,0.05238484462978121,0.032369924666635796,0.03898215762949819,0.05825309248101451,0.06883955425488164,0.047713977494224014,0.042057551100664003,0.05090277858196135,0.025753259309108767,0.11907129813189776,0.051535938230772516,0.0944272595505522,0.02256564208248424,0.06384459314631696
9,English,Cuetos_Mitchell,ambi,sg,0,0,the shoe,of the guest,shoe,guest,The servant contemplated the shoe of the guest that MASKTOKEN close to the fireplace.,The servant contemplated the shoe of the guest that,$SG,The servant contemplated the shoe of the guest that,0.11900944124430524,0.14514239072793167,0.24948964149596264,0.16411308367304756,0.18720314679297978,0.15505464264935398,0.1359569095166151,0.1475018919929667,0.21292168264927547,0.16198743288450856,0.15250267719871502,0.16278613453820157,0.18845540182723397,0.17643508182304757,0.12964571971111383,0.10198628833406786,0.2347508700322205,0.14643878483711426,0.20852763572233535,0.20696708725846147,0.19552237602006173,0.1150504087217854,0.04458482662743002,0.1901423599894727,0.062143146441961505
9,English,Cuetos_Mitchell,low,sg,0,0,the shoes,of the guest,shoes,guest,The servant contemplated the shoes of the guest that MASKTOKEN close to the fireplace.,The servant contemplated the shoes of the guest that,$SG,The servant contemplated the shoes of the guest that,0.09204291020422595,0.11137173149174728,0.2116208899799794,0.09949387275203492,0.10829388191855127,0.1181819351535367,0.09195577577010994,0.08340272605296839,0.11114886963942716,0.1333954460637372,0.11091529293776858,0.12199373267625901,0.13258150701132543,0.09071234967889197,0.047573681645072696,0.08878365842723568,0.17791928992994244,0.10189937442031294,0.0992688854196615,0.17374548143082258,0.09713721525330854,0.08709567269668028,0.0322566720283568,0.11685377434404742,0.048815346722300035
9,English,Cuetos_Mitchell,high,sg,0,0,the shoe,of the guests,shoe,guests,The servant contemplated the shoe of the guests that MASKTOKEN close to the fireplace.,The servant contemplated the shoe of the guests that,$SG,The servant contemplated the shoe of the guests that,0.05098885127441921,0.0351268363066346,0.06550456032820406,0.05228102717281047,0.06563971031232185,0.01886985170284916,0.04563333211734566,0.019407111734082605,0.04615391443218542,0.05896198926250129,0.049558205286377444,0.03484176099535574,0.06425697714225365,0.09073224484228959,0.05687979970720747,0.020956609603979715,0.05597381621381459,0.06192086296055166,0.10441268524905034,0.05881613598111457,0.07712570127782925,0.041078020893687395,0.02047895817500134,0.054766787807832173,0.035562609335633155
9,English,Cuetos_Mitchell,ambi,pl,0,0,the shoes,of the guests,shoes,guests,The servant contemplated the shoes of the guests that MASKTOKEN close to the fireplace.,The servant contemplated the shoes of the guests that,$PL,The servant contemplated the shoes of the guests that,0.15414646755077044,0.15366800343228348,0.09872197085664602,0.15438807746746264,0.10239285722407132,0.12154594853301859,0.19415573856404578,0.12157452313206463,0.1437308113815874,0.0726443862655799,0.14432933756627264,0.19416244778846448,0.15776077525799792,0.14281565797263696,0.10416970898737432,0.12476281193736938,0.18634563592586773,0.19504957980341686,0.16335276862149506,0.13592244408116727,0.18066449428911824,0.15255587192827846,0.07219617686433821,0.18261061517764432,0.12279292237663952
9,English,Cuetos_Mitchell,low,pl,0,0,the shoe,of the guests,shoe,guests,The servant contemplated the shoe of the guests that MASKTOKEN close to the fireplace.,The servant contemplated the shoe of the guests that,$PL,The servant contemplated the shoe of the guests that,0.09990493194361783,0.10665390466891012,0.06929651204139375,0.1329048886924049,0.07561477384135173,0.06669778928409187,0.09880043917346626,0.11533311998164919,0.1084904670082878,0.08320940605486982,0.08580941026030242,0.16845078041523465,0.09860130196753047,0.07664405941504882,0.07339060640538975,0.07157028999131221,0.12236914860513437,0.1220163575530826,0.14025395334078894,0.11520308487456532,0.11098499850255195,0.12179129604554362,0.06720457573029748,0.13874721400375734,0.09286908126227189
9,English,Cuetos_Mitchell,high,pl,0,0,the shoes,of the guest,shoes,guest,The servant contemplated the shoes of the guest that MASKTOKEN close to the fireplace.,The servant contemplated the shoes of the guest that,$PL,The servant contemplated the shoes of the guest that,0.1474616812361873,0.0709238317477876,0.04738680826196884,0.0606900346779895,0.06948831768191255,0.08286665667896642,0.11725559470420066,0.05487442954072819,0.0494864417811236,0.08566230938206232,0.09365310884857792,0.07318098464789102,0.03904139608727775,0.0791385673297853,0.07337443067586236,0.07466133832967259,0.05820190126028635,0.07424344696894991,0.08600765181330328,0.0443168048038487,0.13374273388531321,0.05847154097141427,0.02713800101841457,0.08432745499076688,0.05055485813564076
10,English,Cuetos_Mitchell,ambi,sg,0,1,the girlfriend,of the town leader,girlfriend,leader,Yesterday I met with the girlfriend of the town leader who MASKTOKEN in Australia.,Yesterday I met with the girlfriend of the town leader who,$SG,Yesterday I met with the girlfriend of the town leader who,0.32046235180222293,0.2640155194598377,0.200999822712721,0.26288785494853273,0.2997515258511776,0.3252122493840044,0.3086775336099281,0.30369155384424396,0.27363530388899404,0.26081910320879986,0.20906439637549123,0.21534384718598254,0.25685848220475127,0.2868126460380198,0.28412354878833135,0.31845287639965675,0.29485273537318557,0.2706083786514659,0.24489143143656733,0.270201003716966,0.2584777703188459,0.24631706531324582,0.28298841954171605,0.2961319559537867,0.28275401320206184
10,English,Cuetos_Mitchell,low,sg,0,1,the girlfriends,of the town leader,girlfriends,leader,Yesterday I met with the girlfriends of the town leader who MASKTOKEN in Australia.,Yesterday I met with the girlfriends of the town leader who,$SG,Yesterday I met with the girlfriends of the town leader who,0.2539230003186945,0.2214168258885576,0.159350318027633,0.18320606848532384,0.22861348918867996,0.22303022620617585,0.28507961284311234,0.2525927671853103,0.17047506659223632,0.18899642367209069,0.21070376942843172,0.07207597796951148,0.172143478685292,0.23700392937171544,0.21458556961266506,0.23329350351874206,0.20922173909647146,0.23630300961807693,0.06484170167047498,0.21199460664709413,0.13969556005058692,0.21854542962121926,0.1811160369302609,0.2599371115998008,0.25141937209125054
10,English,Cuetos_Mitchell,high,sg,0,1,the girlfriend,of the town leaders,girlfriend,leaders,Yesterday I met with the girlfriend of the town leaders who MASKTOKEN in Australia.,Yesterday I met with the girlfriend of the town leaders who,$SG,Yesterday I met with the girlfriend of the town leaders who,0.015939063354569016,0.04499333301125508,0.033434602120510526,0.05503969015242949,0.02287837887160138,0.0256897535222661,0.11507763572474561,0.018908633195744318,0.03658223941651695,0.02017378754293997,0.017167648657722134,0.011482540824060194,0.010660544428272467,0.02170334467834434,0.036890051744478125,0.03753848064668508,0.01808495756422912,0.011866760354929173,0.026984306191553564,0.02425703083164721,0.0418688650569492,0.024714625108602117,0.019542512936088774,0.014920136825064989,0.053464567423542775
10,English,Cuetos_Mitchell,ambi,pl,0,1,the girlfriends,of the town leaders,girlfriends,leaders,Yesterday I met with the girlfriends of the town leaders who MASKTOKEN in Australia.,Yesterday I met with the girlfriends of the town leaders who,$PL,Yesterday I met with the girlfriends of the town leaders who,0.25834255540779716,0.2556847237773363,0.16067918017449134,0.21519500822685655,0.2874263642371395,0.27187823232144837,0.15055894553074456,0.23720218046833308,0.20575370437554596,0.2525105891633994,0.1982145475371735,0.29665629525933923,0.20502481007039064,0.20801608017052653,0.27939419524071396,0.2198466724287087,0.27728080842189606,0.2542544062053076,0.2583221997048133,0.33558299401791203,0.24500153149716075,0.22547770586748506,0.2243400431088478,0.27715348962397446,0.2657772385840982
10,English,Cuetos_Mitchell,low,pl,0,1,the girlfriend,of the town leaders,girlfriend,leaders,Yesterday I met with the girlfriend of the town leaders who MASKTOKEN in Australia.,Yesterday I met with the girlfriend of the town leaders who,$PL,Yesterday I met with the girlfriend of the town leaders who,0.24643656780056533,0.20649293215554554,0.12805665490589968,0.17253096743614282,0.2720026480790736,0.2062161087078529,0.11627783500818656,0.20163649612957268,0.15736437882981846,0.18884152381455022,0.14957289839222643,0.20882100976040974,0.17567044483519112,0.1943506399869876,0.2512891388363392,0.19791084613062804,0.25048116078679206,0.2227703300507018,0.19411685991321725,0.2729050850860695,0.17075956336191833,0.1947202843017095,0.2015836611406927,0.2464566365523182,0.20986349152563344
10,English,Cuetos_Mitchell,high,pl,0,1,the girlfriends,of the town leader,girlfriends,leader,Yesterday I met with the girlfriends of the town leader who MASKTOKEN in Australia.,Yesterday I met with the girlfriends of the town leader who,$PL,Yesterday I met with the girlfriends of the town leader who,0.02519863540710876,0.04433170275270726,0.05881931729602252,0.07619047090740949,0.04924845406985767,0.03317925406371769,0.04287989346598953,0.02883917205414921,0.049338127756851424,0.0633758846576935,0.048943102297337227,0.06732764170225636,0.050438784698163985,0.042020358736169494,0.029547401945749563,0.04006005341518026,0.060434150485730864,0.05223963652859931,0.08693568022157727,0.0736762056086473,0.10532332039210779,0.05483715317030402,0.0776882890673356,0.02493881542347287,0.06222827868915326
11,English,Cuetos_Mitchell,ambi,sg,0,1,the horse,of the traveler,horse,traveler,The bailiff locked up the horse of the traveler that MASKTOKEN by the bridge.,The bailiff locked up the horse of the traveler that,$SG,The bailiff locked up the horse of the traveler that,0.2221382756238337,0.14079629261981363,0.13635795857975186,0.19654029461901157,0.21521477586498317,0.19307045529258993,0.09491639134113594,0.15475721643037055,0.2068046171991771,0.16130103775908022,0.1092769128286104,0.12097086925536615,0.2116632453224696,0.24369037610736477,0.18403510985897142,0.15593865612842261,0.11861540206605703,0.12228237941398845,0.19897461020902796,0.20853009401387812,0.07268145111922664,0.21146281893086893,0.0998959279278715,0.19191549448592138,0.13519631306236812
11,English,Cuetos_Mitchell,low,sg,0,1,the horses,of the traveler,horses,traveler,The bailiff locked up the horses of the traveler that MASKTOKEN by the bridge.,The bailiff locked up the horses of the traveler that,$SG,The bailiff locked up the horses of the traveler that,0.2130807396167027,0.08867641578736762,0.08743977957442617,0.15100310520581495,0.14945268164168368,0.10360655759421178,0.05500840368910076,0.11130305760136672,0.15843805304215408,0.1401628649888096,0.08204593145236316,0.07722109759971119,0.1263371928712722,0.16518248663474466,0.047032060383497054,0.09318533979575427,0.07494828364813877,0.08385715055564447,0.04401049851361094,0.13172263221799074,0.05107384622862554,0.1416944972333063,0.08006738326169938,0.09379159774475454,0.09395914945912409
11,English,Cuetos_Mitchell,high,sg,0,1,the horse,of the travelers,horse,travelers,The bailiff locked up the horse of the travelers that MASKTOKEN by the bridge.,The bailiff locked up the horse of the travelers that,$SG,The bailiff locked up the horse of the travelers that,0.08349397392154234,0.03254534121623154,0.09745414463976321,0.08390220544558247,0.12332039390314442,0.05374877813815182,0.06327417144178016,0.0411021184277498,0.10441082421064962,0.10308972137500305,0.08694259761127299,0.06682809496384934,0.07139138149315194,0.13478205211683836,0.13158623828845428,0.05839058669736996,0.06363682762274214,0.08365997324781027,0.07805214639697944,0.04306528548655475,0.10027508520930084,0.03830449440496464,0.04672484255812215,0.039665677320675385,0.04499206806431033
11,English,Cuetos_Mitchell,ambi,pl,0,1,the horses,of the travelers,horses,travelers,The bailiff locked up the horses of the travelers that MASKTOKEN by the bridge.,The bailiff locked up the horses of the travelers that,$PL,The bailiff locked up the horses of the travelers that,0.14967355988552544,0.21153780721882143,0.14802621459254794,0.19358774231628573,0.13619055497427723,0.2132148039430657,0.197233244361529,0.19961735158518934,0.11222249269209783,0.10777303642694669,0.09919166387730627,0.20183044850386977,0.1543197924891757,0.14302987859660554,0.15000341626293334,0.1888769775125354,0.17034943972742767,0.18033714807566525,0.19545927562986698,0.25159894160101715,0.18378203036606422,0.2328868819850598,0.12590150425336333,0.2801837518697443,0.19621345870717732
11,English,Cuetos_Mitchell,low,pl,0,1,the horse,of the travelers,horse,travelers,The bailiff locked up the horse of the travelers that MASKTOKEN by the bridge.,The bailiff locked up the horse of the travelers that,$PL,The bailiff locked up the horse of the travelers that,0.07808908179957985,0.13676418960969627,0.08309522640273315,0.10856654673911947,0.07199017244908035,0.09081639770930394,0.14647711536380825,0.12315858532540958,0.06443086057069536,0.0579964461181639,0.05226747928016273,0.10144276389218021,0.06452872397498055,0.06719377608344956,0.07072522217137589,0.13481484444560365,0.069414372854947,0.08424979376648878,0.11698071601892934,0.14050611833759064,0.0993129452113557,0.1300663809629583,0.08561748407642966,0.19452861323757986,0.11098337419375781
