item,lang,exp,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,model,prob
18,Spanish,Cuetos_Mitchell,low,sg,0,0,a los gatos,de la francesa,gatos,francesa,Jorge acariciaba a los gatos de la francesa que MASKTOKEN en la fuente.,Jorge acariciaba a los gatos de la francesa que,$ES_SG,Jorge acariciaba a los gatos de la francesa que MASKTOKEN en la fuente.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1007848169325598
18,Spanish,Cuetos_Mitchell,high,sg,0,0,al gato,de las francesas,gato,francesas,Jorge acariciaba al gato de las francesas que MASKTOKEN en la fuente.,Jorge acariciaba al gato de las francesas que,$ES_SG,Jorge acariciaba al gato de las francesas que MASKTOKEN en la fuente.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.2038285519770966
18,Spanish,Cuetos_Mitchell,low,pl,0,0,al gato,de las francesas,gato,francesas,Jorge acariciaba al gato de las francesas que MASKTOKEN en la fuente.,Jorge acariciaba al gato de las francesas que,$ES_PL,Jorge acariciaba al gato de las francesas que MASKTOKEN en la fuente.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1282884562674553
18,Spanish,Cuetos_Mitchell,high,pl,0,0,a los gatos,de la francesa,gatos,francesa,Jorge acariciaba a los gatos de la francesa que MASKTOKEN en la fuente.,Jorge acariciaba a los gatos de la francesa que,$ES_PL,Jorge acariciaba a los gatos de la francesa que MASKTOKEN en la fuente.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.3547180823010762
19,Spanish,Cuetos_Mitchell,low,sg,0,0,a los hermanos,del cura,hermanos,cura,Marta saludó a los hermanos del cura que MASKTOKEN en el colegio.,Marta saludó a los hermanos del cura que,$ES_SG,Marta saludó a los hermanos del cura que MASKTOKEN en el colegio.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0647330429482195
19,Spanish,Cuetos_Mitchell,high,sg,0,0,al hermano,de los curas,hermano,curas,Marta saludó al hermano de los curas que MASKTOKEN en el colegio.,Marta saludó al hermano de los curas que,$ES_SG,Marta saludó al hermano de los curas que MASKTOKEN en el colegio.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0663596758504798
19,Spanish,Cuetos_Mitchell,low,pl,0,0,al hermano,de los curas,hermano,curas,Marta saludó al hermano de los curas que MASKTOKEN en el colegio.,Marta saludó al hermano de los curas que,$ES_PL,Marta saludó al hermano de los curas que MASKTOKEN en el colegio.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1471289324457387
19,Spanish,Cuetos_Mitchell,high,pl,0,0,a los hermanos,del cura,hermanos,cura,Marta saludó a los hermanos del cura que MASKTOKEN en el colegio.,Marta saludó a los hermanos del cura que,$ES_PL,Marta saludó a los hermanos del cura que MASKTOKEN en el colegio.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.2149456451633682
20,Spanish,Cuetos_Mitchell,low,sg,0,0,las maletas,del estudiante,maletas,estudiante,El detective fotografió las maletas del estudiante que MASKTOKEN en la terraza.,El detective fotografió las maletas del estudiante que,$ES_SG,El detective fotografió las maletas del estudiante que MASKTOKEN en la terraza.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.18205416660739
20,Spanish,Cuetos_Mitchell,high,sg,0,0,la maleta,de los estudiantes,maleta,estudiantes,El detective fotografió la maleta de los estudiantes que MASKTOKEN en la terraza.,El detective fotografió la maleta de los estudiantes que,$ES_SG,El detective fotografió la maleta de los estudiantes que MASKTOKEN en la terraza.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0842868363097393
20,Spanish,Cuetos_Mitchell,low,pl,0,0,la maleta,de los estudiantes,maleta,estudiantes,El detective fotografió la maleta de los estudiantes que MASKTOKEN en la terraza.,El detective fotografió la maleta de los estudiantes que,$ES_PL,El detective fotografió la maleta de los estudiantes que MASKTOKEN en la terraza.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.25631718371055
20,Spanish,Cuetos_Mitchell,high,pl,0,0,las maletas,del estudiante,maletas,estudiante,El detective fotografió las maletas del estudiante que MASKTOKEN en la terraza.,El detective fotografió las maletas del estudiante que,$ES_PL,El detective fotografió las maletas del estudiante que MASKTOKEN en la terraza.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1212004024152264
21,Spanish,Cuetos_Mitchell,low,sg,0,0,las primas,del vaquero,primas,vaquero,María discutió con las primas del vaquero que MASKTOKEN en Argentina.,María discutió con las primas del vaquero que,$ES_SG,María discutió con las primas del vaquero que MASKTOKEN en Argentina.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1256219226615673
21,Spanish,Cuetos_Mitchell,high,sg,0,0,la prima,de los vaqueros,prima,vaqueros,María discutió con la prima de los vaqueros que MASKTOKEN en Argentina.,María discutió con la prima de los vaqueros que,$ES_SG,María discutió con la prima de los vaqueros que MASKTOKEN en Argentina.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0736043055119388
21,Spanish,Cuetos_Mitchell,low,pl,0,0,la prima,de los vaqueros,prima,vaqueros,María discutió con la prima de los vaqueros que MASKTOKEN en Argentina.,María discutió con la prima de los vaqueros que,$ES_PL,María discutió con la prima de los vaqueros que MASKTOKEN en Argentina.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1131609637255195
21,Spanish,Cuetos_Mitchell,high,pl,0,0,las primas,del vaquero,primas,vaquero,María discutió con las primas del vaquero que MASKTOKEN en Argentina.,María discutió con las primas del vaquero que,$ES_PL,María discutió con las primas del vaquero que MASKTOKEN en Argentina.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0615945241630697
22,Spanish,Cuetos_Mitchell,low,sg,1,0,de las chicas,del maestro,chicas,maestro,Los chicos se burlaron de las chicas del maestro que MASKTOKEN en el parque.,Los chicos se burlaron de las chicas del maestro que,$ES_SG,Los chicos se burlaron de las chicas del maestro que MASKTOKEN en el parque.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1231752244743091
22,Spanish,Cuetos_Mitchell,high,sg,1,0,de la chica,de los maestros,chica,maestros,Los chicos se burlaron de la chica de los maestros que MASKTOKEN en el parque.,Los chicos se burlaron de la chica de los maestros que,$ES_SG,Los chicos se burlaron de la chica de los maestros que MASKTOKEN en el parque.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1027668412573845
22,Spanish,Cuetos_Mitchell,low,pl,1,0,de la chica,de los maestros,chica,maestros,Los chicos se burlaron de la chica de los maestros que MASKTOKEN en el parque.,Los chicos se burlaron de la chica de los maestros que,$ES_PL,Los chicos se burlaron de la chica de los maestros que MASKTOKEN en el parque.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.2231576022985564
22,Spanish,Cuetos_Mitchell,high,pl,1,0,de las chicas,del maestro,chicas,maestro,Los chicos se burlaron de las chicas del maestro que MASKTOKEN en el parque.,Los chicos se burlaron de las chicas del maestro que,$ES_PL,Los chicos se burlaron de las chicas del maestro que MASKTOKEN en el parque.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1866616900497604
23,Spanish,Cuetos_Mitchell,low,sg,1,1,los esclavos,del rey,esclavos,rey,Mi madre discutió con los esclavos del rey que MASKTOKEN de casa.,Mi madre discutió con los esclavos del rey que,$ES_SG,Mi madre discutió con los esclavos del rey que MASKTOKEN de casa.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0805662086475855
23,Spanish,Cuetos_Mitchell,high,sg,1,1,el esclavo,de los reyes,esclavo,reyes,Mi madre discutió con el esclavo de los reyes que MASKTOKEN de casa.,Mi madre discutió con el esclavo de los reyes que,$ES_SG,Mi madre discutió con el esclavo de los reyes que MASKTOKEN de casa.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0527326520470659
23,Spanish,Cuetos_Mitchell,low,pl,1,1,el esclavo,de los reyes,esclavo,reyes,Mi madre discutió con el esclavo de los reyes que MASKTOKEN de casa.,Mi madre discutió con el esclavo de los reyes que,$ES_PL,Mi madre discutió con el esclavo de los reyes que MASKTOKEN de casa.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0951981966577335
23,Spanish,Cuetos_Mitchell,high,pl,1,1,los esclavos,del rey,esclavos,rey,Mi madre discutió con los esclavos del rey que MASKTOKEN de casa.,Mi madre discutió con los esclavos del rey que,$ES_PL,Mi madre discutió con los esclavos del rey que MASKTOKEN de casa.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.0605373792469343
24,Spanish,Cuetos_Mitchell,low,sg,0,0,a los hijos,del doctor,hijos,doctor,Esta tarde he visto a los hijos del doctor que MASKTOKEN en nuestra casa.,Esta tarde he visto a los hijos del doctor que,$ES_SG,Esta tarde he visto a los hijos del doctor que MASKTOKEN en nuestra casa.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1134549592932501
24,Spanish,Cuetos_Mitchell,high,sg,0,0,al hijo,de los doctores,hijo,doctores,Esta tarde he visto al hijo de los doctores que MASKTOKEN en nuestra casa.,Esta tarde he visto al hijo de los doctores que,$ES_SG,Esta tarde he visto al hijo de los doctores que MASKTOKEN en nuestra casa.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.2038363876242357
24,Spanish,Cuetos_Mitchell,low,pl,0,0,al hijo,de los doctores,hijo,doctores,Esta tarde he visto al hijo de los doctores que MASKTOKEN en nuestra casa.,Esta tarde he visto al hijo de los doctores que,$ES_PL,Esta tarde he visto al hijo de los doctores que MASKTOKEN en nuestra casa.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.1578344506281439
24,Spanish,Cuetos_Mitchell,high,pl,0,0,a los hijos,del doctor,hijos,doctor,Esta tarde he visto a los hijos del doctor que MASKTOKEN en nuestra casa.,Esta tarde he visto a los hijos del doctor que,$ES_PL,Esta tarde he visto a los hijos del doctor que MASKTOKEN en nuestra casa.,es_lstm_hidden650_batch64_dropout0.2_lr20_4.pt,0.3198077767071936
1a,Spanish,Fernandez,low,sg,1,0,los relativos,del maestro,relativos,maestro,Andrés cenó ayer con los relativos del maestro que MASKTOKEN en el partido comunista..,Andrés cenó ayer con los relativos del maestro que,$ES_SG,Andrés cenó ayer con los relativos del maestro que MASKTOKEN en el partido comunista..,bert-base-spanish-wwm-uncased,0.5389534834783944
1a,Spanish,Fernandez,high,sg,1,0,el relativo,de los maestros,relativo,maestros,Andrés cenó ayer con el relativo de los maestros que MASKTOKEN en el partido comunista..,Andrés cenó ayer con el relativo de los maestros que,$ES_SG,Andrés cenó ayer con el relativo de los maestros que MASKTOKEN en el partido comunista..,bert-base-spanish-wwm-uncased,0.152230157572518
1a,Spanish,Fernandez,low,pl,1,0,el relativo,de los maestros,relativo,maestros,Andrés cenó ayer con el relativo de los maestros que MASKTOKEN en el partido comunista..,Andrés cenó ayer con el relativo de los maestros que,$ES_PL,Andrés cenó ayer con el relativo de los maestros que MASKTOKEN en el partido comunista..,bert-base-spanish-wwm-uncased,0.6166476363627993
1a,Spanish,Fernandez,high,pl,1,0,los relativos,del maestro,relativos,maestro,Andrés cenó ayer con los relativos del maestro que MASKTOKEN en el partido comunista..,Andrés cenó ayer con los relativos del maestro que,$ES_PL,Andrés cenó ayer con los relativos del maestro que MASKTOKEN en el partido comunista..,bert-base-spanish-wwm-uncased,0.0498210787048503
2a,Spanish,Fernandez,low,sg,0,1,a los entrenadores,del atleta,entrenadores,atleta,El periodista entrevistó a los entrenadores del atleta que MASKTOKEN en la competición.,El periodista entrevistó a los entrenadores del atleta que,$ES_SG,El periodista entrevistó a los entrenadores del atleta que MASKTOKEN en la competición.,bert-base-spanish-wwm-uncased,0.4376638309411085
2a,Spanish,Fernandez,high,sg,0,1,al entrenador,de los atletas,entrenador,atletas,El periodista entrevistó al entrenador de los atletas que MASKTOKEN en la competición.,El periodista entrevistó al entrenador de los atletas que,$ES_SG,El periodista entrevistó al entrenador de los atletas que MASKTOKEN en la competición.,bert-base-spanish-wwm-uncased,0.0128302336054004
2a,Spanish,Fernandez,low,pl,0,1,al entrenador,de los atletas,entrenador,atletas,El periodista entrevistó al entrenador de los atletas que MASKTOKEN en la competición.,El periodista entrevistó al entrenador de los atletas que,$ES_PL,El periodista entrevistó al entrenador de los atletas que MASKTOKEN en la competición.,bert-base-spanish-wwm-uncased,0.330665052297391
2a,Spanish,Fernandez,high,pl,0,1,a los entrenadores,del atleta,entrenadores,atleta,El periodista entrevistó a los entrenadores del atleta que MASKTOKEN en la competición.,El periodista entrevistó a los entrenadores del atleta que,$ES_PL,El periodista entrevistó a los entrenadores del atleta que MASKTOKEN en la competición.,bert-base-spanish-wwm-uncased,0.0526175782654343
3a,Spanish,Fernandez,low,sg,1,1,a los asistentes,del trabajador,asistentes,trabajador,El gerente observaba a los asistentes del trabajador que MASKTOKEN en la oficina.,El gerente observaba a los asistentes del trabajador que,$ES_SG,El gerente observaba a los asistentes del trabajador que MASKTOKEN en la oficina.,bert-base-spanish-wwm-uncased,0.8063507658552704
3a,Spanish,Fernandez,high,sg,1,1,al asistente,de los trabajadores,asistente,trabajadores,El gerente observaba al asistente de los trabajadores que MASKTOKEN en la oficina.,El gerente observaba al asistente de los trabajadores que,$ES_SG,El gerente observaba al asistente de los trabajadores que MASKTOKEN en la oficina.,bert-base-spanish-wwm-uncased,0.0070403441858094
3a,Spanish,Fernandez,low,pl,1,1,al asistente,de los trabajadores,asistente,trabajadores,El gerente observaba al asistente de los trabajadores que MASKTOKEN en la oficina.,El gerente observaba al asistente de los trabajadores que,$ES_PL,El gerente observaba al asistente de los trabajadores que MASKTOKEN en la oficina.,bert-base-spanish-wwm-uncased,0.9809776775067688
3a,Spanish,Fernandez,high,pl,1,1,a los asistentes,del trabajador,asistentes,trabajador,El gerente observaba a los asistentes del trabajador que MASKTOKEN en la oficina.,El gerente observaba a los asistentes del trabajador que,$ES_PL,El gerente observaba a los asistentes del trabajador que MASKTOKEN en la oficina.,bert-base-spanish-wwm-uncased,0.0901496814219876
4a,Spanish,Fernandez,low,sg,1,0,a los asistentes,del abogado,asistentes,abogado,Julia había hablado con a los asistentes del abogado que MASKTOKEN de vacación.,Julia había hablado con a los asistentes del abogado que,$ES_SG,Julia había hablado con a los asistentes del abogado que MASKTOKEN de vacación.,bert-base-spanish-wwm-uncased,0.3472629276358887
4a,Spanish,Fernandez,high,sg,1,0,al asistente,de los abogados,asistente,abogados,Julia había hablado con al asistente de los abogados que MASKTOKEN de vacación.,Julia había hablado con al asistente de los abogados que,$ES_SG,Julia había hablado con al asistente de los abogados que MASKTOKEN de vacación.,bert-base-spanish-wwm-uncased,0.1934999612344867
4a,Spanish,Fernandez,low,pl,1,0,al asistente,de los abogados,asistente,abogados,Julia había hablado con al asistente de los abogados que MASKTOKEN de vacación.,Julia había hablado con al asistente de los abogados que,$ES_PL,Julia había hablado con al asistente de los abogados que MASKTOKEN de vacación.,bert-base-spanish-wwm-uncased,0.4132966801547866
4a,Spanish,Fernandez,high,pl,1,0,a los asistentes,del abogado,asistentes,abogado,Julia había hablado con a los asistentes del abogado que MASKTOKEN de vacación.,Julia había hablado con a los asistentes del abogado que,$ES_PL,Julia había hablado con a los asistentes del abogado que MASKTOKEN de vacación.,bert-base-spanish-wwm-uncased,0.2985422520272038
5a,Spanish,Fernandez,low,sg,0,0,a los ayudantes,del detective,ayudantes,detective,Mi amigo conoció a los ayudantes del detective que MASKTOKEN en la oficina.,Mi amigo conoció a los ayudantes del detective que,$ES_SG,Mi amigo conoció a los ayudantes del detective que MASKTOKEN en la oficina.,bert-base-spanish-wwm-uncased,0.1120763555102588
5a,Spanish,Fernandez,high,sg,0,0,al ayudante,de los detectives,ayudante,detectives,Mi amigo conoció al ayudante de los detectives que MASKTOKEN en la oficina.,Mi amigo conoció al ayudante de los detectives que,$ES_SG,Mi amigo conoció al ayudante de los detectives que MASKTOKEN en la oficina.,bert-base-spanish-wwm-uncased,0.1399460283003168
5a,Spanish,Fernandez,low,pl,0,0,al ayudante,de los detectives,ayudante,detectives,Mi amigo conoció al ayudante de los detectives que MASKTOKEN en la oficina.,Mi amigo conoció al ayudante de los detectives que,$ES_PL,Mi amigo conoció al ayudante de los detectives que MASKTOKEN en la oficina.,bert-base-spanish-wwm-uncased,0.4612103615970291
5a,Spanish,Fernandez,high,pl,0,0,a los ayudantes,del detective,ayudantes,detective,Mi amigo conoció a los ayudantes del detective que MASKTOKEN en la oficina.,Mi amigo conoció a los ayudantes del detective que,$ES_PL,Mi amigo conoció a los ayudantes del detective que MASKTOKEN en la oficina.,bert-base-spanish-wwm-uncased,0.4688213008966033
6a,Spanish,Fernandez,low,sg,1,0,a los analistas,del embajador,analistas,embajador,Carlos conoció a los analistas del embajador que MASKTOKEN en la compañia.,Carlos conoció a los analistas del embajador que,$ES_SG,Carlos conoció a los analistas del embajador que MASKTOKEN en la compañia.,bert-base-spanish-wwm-uncased,0.6016692467472637
6a,Spanish,Fernandez,high,sg,1,0,al analista,de los embajadores,analista,embajadores,Carlos conoció al analista de los embajadores que MASKTOKEN en la compañia.,Carlos conoció al analista de los embajadores que,$ES_SG,Carlos conoció al analista de los embajadores que MASKTOKEN en la compañia.,bert-base-spanish-wwm-uncased,0.1940875240528257
