item,lang,expType,exp,contrast,N2Prop,AttachType,verbNum,N1_changed,N2_changed,N1_full,N2_full,N1,N2,mask_sents,auto_sents,target,sent,/data/DeepESP/gpt2-spanish_prob,/data/mrm8488/spanish-gpt2_prob
6,Spanish,B4,inherentposs,noAdj,0.65,ambi,pl,1,1,las marcas,de los contenedores,marcas,contenedores,Silvia no econtraba las marcas de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba las marcas de los contenedores que,$ES_PL,Silvia no econtraba las marcas de los contenedores que,0.1770549583079557,0.18454219888087664
6,Spanish,B4,inherentposs,noAdj,0.65,low,pl,1,1,la marca,de los contenedores,marca,contenedores,Silvia no econtraba la marca de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba la marca de los contenedores que,$ES_PL,Silvia no econtraba la marca de los contenedores que,0.180563364253004,0.14175727437248042
6,Spanish,B4,inherentposs,noAdj,0.65,high,pl,1,1,las marcas,del contenedor,marcas,contenedor,Silvia no econtraba las marcas del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba las marcas del contenedor que,$ES_PL,Silvia no econtraba las marcas del contenedor que,0.04570424034429266,0.12053441616089344
6,Spanish,B4,inherentposs,NP1Adj,0.65,ambi,sg,1,1,la marca vieja,del contenedor,vieja,contenedor,Silvia no econtraba la marca vieja del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba la marca vieja del contenedor que,$ES_SG,Silvia no econtraba la marca vieja del contenedor que,0.17718354533192837,0.2279022737446894
6,Spanish,B4,inherentposs,NP1Adj,0.65,low,sg,1,1,las marcas viejas,del contenedor,viejas,contenedor,Silvia no econtraba las marcas viejas del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba las marcas viejas del contenedor que,$ES_SG,Silvia no econtraba las marcas viejas del contenedor que,0.1370713225846032,0.05655144314116001
6,Spanish,B4,inherentposs,NP1Adj,0.65,high,sg,1,1,la marca vieja,de los contenedores,vieja,contenedores,Silvia no econtraba la marca vieja de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba la marca vieja de los contenedores que,$ES_SG,Silvia no econtraba la marca vieja de los contenedores que,0.07273380825301956,0.1086022356967078
6,Spanish,B4,inherentposs,NP1Adj,0.65,ambi,pl,1,1,las marcas viejas,de los contenedores,viejas,contenedores,Silvia no econtraba las marcas viejas de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba las marcas viejas de los contenedores que,$ES_PL,Silvia no econtraba las marcas viejas de los contenedores que,0.17401108934642906,0.19604223028750312
6,Spanish,B4,inherentposs,NP1Adj,0.65,low,pl,1,1,la marca vieja,de los contenedores,vieja,contenedores,Silvia no econtraba la marca vieja de los contenedores que MASKTOKEN de limpiar.,Silvia no econtraba la marca vieja de los contenedores que,$ES_PL,Silvia no econtraba la marca vieja de los contenedores que,0.1655316694359783,0.15780443645678588
6,Spanish,B4,inherentposs,NP1Adj,0.65,high,pl,1,1,las marcas viejas,del contenedor,viejas,contenedor,Silvia no econtraba las marcas viejas del contenedor que MASKTOKEN de limpiar.,Silvia no econtraba las marcas viejas del contenedor que,$ES_PL,Silvia no econtraba las marcas viejas del contenedor que,0.04861599878609546,0.138154189838815
6,Spanish,B4,inherentposs,NP2Adj,0.65,ambi,sg,1,1,la marca,del contenedor viejo,marca,viejo,Silvia no econtraba la marca del contenedor viejo que MASKTOKEN de limpiar.,Silvia no econtraba la marca del contenedor viejo que,$ES_SG,Silvia no econtraba la marca del contenedor viejo que,0.17326595581471338,0.19681007606988032
6,Spanish,B4,inherentposs,NP2Adj,0.65,low,sg,1,1,las marcas,del contenedor viejo,marcas,viejo,Silvia no econtraba las marcas del contenedor viejo que MASKTOKEN de limpiar.,Silvia no econtraba las marcas del contenedor viejo que,$ES_SG,Silvia no econtraba las marcas del contenedor viejo que,0.15157080761055397,0.09915978173961548
6,Spanish,B4,inherentposs,NP2Adj,0.65,high,sg,1,1,la marca,de los contenedores viejos,marca,viejos,Silvia no econtraba la marca de los contenedores viejos que MASKTOKEN de limpiar.,Silvia no econtraba la marca de los contenedores viejos que,$ES_SG,Silvia no econtraba la marca de los contenedores viejos que,0.060975699088160695,0.07030177985006958
6,Spanish,B4,inherentposs,NP2Adj,0.65,ambi,pl,1,1,las marcas,de los contenedores viejos,marcas,viejos,Silvia no econtraba las marcas de los contenedores viejos que MASKTOKEN de limpiar.,Silvia no econtraba las marcas de los contenedores viejos que,$ES_PL,Silvia no econtraba las marcas de los contenedores viejos que,0.15319743791405216,0.15307319697541288
6,Spanish,B4,inherentposs,NP2Adj,0.65,low,pl,1,1,la marca,de los contenedores viejos,marca,viejos,Silvia no econtraba la marca de los contenedores viejos que MASKTOKEN de limpiar.,Silvia no econtraba la marca de los contenedores viejos que,$ES_PL,Silvia no econtraba la marca de los contenedores viejos que,0.14358041023712076,0.12285099284622447
6,Spanish,B4,inherentposs,NP2Adj,0.65,high,pl,1,1,las marcas,del contenedor viejo,marcas,viejo,Silvia no econtraba las marcas del contenedor viejo que MASKTOKEN de limpiar.,Silvia no econtraba las marcas del contenedor viejo que,$ES_PL,Silvia no econtraba las marcas del contenedor viejo que,0.03204988517422436,0.08166667982376907
7,Spanish,B4,inherentposs,noAdj,0.71,ambi,sg,1,0,la campana,de la bicicleta,campana,bicicleta,Tenemos que pintar la campana de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar la campana de la bicicleta que,$ES_SG,Tenemos que pintar la campana de la bicicleta que,0.3644206426637311,0.30799098164419547
7,Spanish,B4,inherentposs,noAdj,0.71,low,sg,1,0,las campanas,de la bicicleta,campanas,bicicleta,Tenemos que pintar las campanas de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar las campanas de la bicicleta que,$ES_SG,Tenemos que pintar las campanas de la bicicleta que,0.21423498573000188,0.1359368364456799
7,Spanish,B4,inherentposs,noAdj,0.71,high,sg,1,0,la campana,de las bicicletas,campana,bicicletas,Tenemos que pintar la campana de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar la campana de las bicicletas que,$ES_SG,Tenemos que pintar la campana de las bicicletas que,0.30292173276120593,0.2892959808193609
7,Spanish,B4,inherentposs,noAdj,0.71,ambi,pl,1,0,las campanas,de las bicicletas,campanas,bicicletas,Tenemos que pintar las campanas de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar las campanas de las bicicletas que,$ES_PL,Tenemos que pintar las campanas de las bicicletas que,0.4266855315579221,0.25448392211622206
7,Spanish,B4,inherentposs,noAdj,0.71,low,pl,1,0,la campana,de las bicicletas,campana,bicicletas,Tenemos que pintar la campana de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar la campana de las bicicletas que,$ES_PL,Tenemos que pintar la campana de las bicicletas que,0.12096966518708996,0.052631823427361724
7,Spanish,B4,inherentposs,noAdj,0.71,high,pl,1,0,las campanas,de la bicicleta,campanas,bicicleta,Tenemos que pintar las campanas de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar las campanas de la bicicleta que,$ES_PL,Tenemos que pintar las campanas de la bicicleta que,0.18844891123934815,0.14209093313513677
7,Spanish,B4,inherentposs,NP1Adj,0.71,ambi,sg,1,0,la campana azul,de la bicicleta,azul,bicicleta,Tenemos que pintar la campana azul de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar la campana azul de la bicicleta que,$ES_SG,Tenemos que pintar la campana azul de la bicicleta que,0.37686926975834467,0.2893244083652178
7,Spanish,B4,inherentposs,NP1Adj,0.71,low,sg,1,0,las campanas azules,de la bicicleta,azules,bicicleta,Tenemos que pintar las campanas azules de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar las campanas azules de la bicicleta que,$ES_SG,Tenemos que pintar las campanas azules de la bicicleta que,0.2653741945500201,0.1696577469732219
7,Spanish,B4,inherentposs,NP1Adj,0.71,high,sg,1,0,la campana azul,de las bicicletas,azul,bicicletas,Tenemos que pintar la campana azul de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar la campana azul de las bicicletas que,$ES_SG,Tenemos que pintar la campana azul de las bicicletas que,0.3102252505665888,0.2840840498986097
7,Spanish,B4,inherentposs,NP1Adj,0.71,ambi,pl,1,0,las campanas azules,de las bicicletas,azules,bicicletas,Tenemos que pintar las campanas azules de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar las campanas azules de las bicicletas que,$ES_PL,Tenemos que pintar las campanas azules de las bicicletas que,0.47484125432390556,0.3110161113085752
7,Spanish,B4,inherentposs,NP1Adj,0.71,low,pl,1,0,la campana azul,de las bicicletas,azul,bicicletas,Tenemos que pintar la campana azul de las bicicletas que MASKTOKEN ayer.,Tenemos que pintar la campana azul de las bicicletas que,$ES_PL,Tenemos que pintar la campana azul de las bicicletas que,0.13209234895818156,0.10188833925938212
7,Spanish,B4,inherentposs,NP1Adj,0.71,high,pl,1,0,las campanas azules,de la bicicleta,azules,bicicleta,Tenemos que pintar las campanas azules de la bicicleta que MASKTOKEN ayer.,Tenemos que pintar las campanas azules de la bicicleta que,$ES_PL,Tenemos que pintar las campanas azules de la bicicleta que,0.1425696997546737,0.10824235200090015
7,Spanish,B4,inherentposs,NP2Adj,0.71,ambi,sg,1,0,la campana,de la bicicleta azul,campana,azul,Tenemos que pintar la campana de la bicicleta azul que MASKTOKEN ayer.,Tenemos que pintar la campana de la bicicleta azul que,$ES_SG,Tenemos que pintar la campana de la bicicleta azul que,0.3937984164152226,0.32279175995279275
7,Spanish,B4,inherentposs,NP2Adj,0.71,low,sg,1,0,las campanas,de la bicicleta azul,campanas,azul,Tenemos que pintar las campanas de la bicicleta azul que MASKTOKEN ayer.,Tenemos que pintar las campanas de la bicicleta azul que,$ES_SG,Tenemos que pintar las campanas de la bicicleta azul que,0.27291106314888225,0.21447565369228982
7,Spanish,B4,inherentposs,NP2Adj,0.71,high,sg,1,0,la campana,de las bicicletas azules,campana,azules,Tenemos que pintar la campana de las bicicletas azules que MASKTOKEN ayer.,Tenemos que pintar la campana de las bicicletas azules que,$ES_SG,Tenemos que pintar la campana de las bicicletas azules que,0.34759899533514726,0.2642731950485029
7,Spanish,B4,inherentposs,NP2Adj,0.71,ambi,pl,1,0,las campanas,de las bicicletas azules,campanas,azules,Tenemos que pintar las campanas de las bicicletas azules que MASKTOKEN ayer.,Tenemos que pintar las campanas de las bicicletas azules que,$ES_PL,Tenemos que pintar las campanas de las bicicletas azules que,0.39822250734343356,0.2956958069120219
7,Spanish,B4,inherentposs,NP2Adj,0.71,low,pl,1,0,la campana,de las bicicletas azules,campana,azules,Tenemos que pintar la campana de las bicicletas azules que MASKTOKEN ayer.,Tenemos que pintar la campana de las bicicletas azules que,$ES_PL,Tenemos que pintar la campana de las bicicletas azules que,0.08146149780847622,0.11356258267672104
7,Spanish,B4,inherentposs,NP2Adj,0.71,high,pl,1,0,las campanas,de la bicicleta azul,campanas,azul,Tenemos que pintar las campanas de la bicicleta azul que MASKTOKEN ayer.,Tenemos que pintar las campanas de la bicicleta azul que,$ES_PL,Tenemos que pintar las campanas de la bicicleta azul que,0.1538342677031892,0.08630471464948641
8,Spanish,B4,inherentposs,noAdj,0.31,ambi,sg,0,0,la etiqueta,de la botella,etiqueta,botella,En la reunión nos mostraron la etiqueta de la botella que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de la botella que,$ES_SG,En la reunión nos mostraron la etiqueta de la botella que,0.12493112320447253,0.28635071009398416
8,Spanish,B4,inherentposs,noAdj,0.31,low,sg,0,0,las etiquetas,de la botella,etiquetas,botella,En la reunión nos mostraron las etiquetas de la botella que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de la botella que,$ES_SG,En la reunión nos mostraron las etiquetas de la botella que,0.092340889648165,0.07383317679041568
8,Spanish,B4,inherentposs,noAdj,0.31,high,sg,0,0,la etiqueta,de las botellas,etiqueta,botellas,En la reunión nos mostraron la etiqueta de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de las botellas que,$ES_SG,En la reunión nos mostraron la etiqueta de las botellas que,0.04558230590778045,0.06446387478032989
8,Spanish,B4,inherentposs,noAdj,0.31,ambi,pl,0,0,las etiquetas,de las botellas,etiquetas,botellas,En la reunión nos mostraron las etiquetas de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de las botellas que,$ES_PL,En la reunión nos mostraron las etiquetas de las botellas que,0.14618511654740018,0.2929449350673323
8,Spanish,B4,inherentposs,noAdj,0.31,low,pl,0,0,la etiqueta,de las botellas,etiqueta,botellas,En la reunión nos mostraron la etiqueta de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de las botellas que,$ES_PL,En la reunión nos mostraron la etiqueta de las botellas que,0.138643315032823,0.3046434339153876
8,Spanish,B4,inherentposs,noAdj,0.31,high,pl,0,0,las etiquetas,de la botella,etiquetas,botella,En la reunión nos mostraron las etiquetas de la botella que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de la botella que,$ES_PL,En la reunión nos mostraron las etiquetas de la botella que,0.04651527593814997,0.2154813443065251
8,Spanish,B4,inherentposs,NP1Adj,0.31,ambi,sg,0,0,la etiqueta nueva,de la botella,nueva,botella,En la reunión nos mostraron la etiqueta nueva de la botella que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta nueva de la botella que,$ES_SG,En la reunión nos mostraron la etiqueta nueva de la botella que,0.11932026960290187,0.3045943223460199
8,Spanish,B4,inherentposs,NP1Adj,0.31,low,sg,0,0,las etiquetas nuevas,de la botella,nuevas,botella,En la reunión nos mostraron las etiquetas nuevas de la botella que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas nuevas de la botella que,$ES_SG,En la reunión nos mostraron las etiquetas nuevas de la botella que,0.08234024203528634,0.08041066741162695
8,Spanish,B4,inherentposs,NP1Adj,0.31,high,sg,0,0,la etiqueta nueva,de las botellas,nueva,botellas,En la reunión nos mostraron la etiqueta nueva de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta nueva de las botellas que,$ES_SG,En la reunión nos mostraron la etiqueta nueva de las botellas que,0.04623117991166836,0.08976228382212526
8,Spanish,B4,inherentposs,NP1Adj,0.31,ambi,pl,0,0,las etiquetas nuevas,de las botellas,nuevas,botellas,En la reunión nos mostraron las etiquetas nuevas de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas nuevas de las botellas que,$ES_PL,En la reunión nos mostraron las etiquetas nuevas de las botellas que,0.14020986878978192,0.3695393930181865
8,Spanish,B4,inherentposs,NP1Adj,0.31,low,pl,0,0,la etiqueta nueva,de las botellas,nueva,botellas,En la reunión nos mostraron la etiqueta nueva de las botellas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta nueva de las botellas que,$ES_PL,En la reunión nos mostraron la etiqueta nueva de las botellas que,0.13727102735474261,0.3004717831098844
8,Spanish,B4,inherentposs,NP1Adj,0.31,high,pl,0,0,las etiquetas nuevas,de la botella,nuevas,botella,En la reunión nos mostraron las etiquetas nuevas de la botella que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas nuevas de la botella que,$ES_PL,En la reunión nos mostraron las etiquetas nuevas de la botella que,0.04795179702553476,0.2604272060638948
8,Spanish,B4,inherentposs,NP2Adj,0.31,ambi,sg,0,0,la etiqueta,de la botella nueva,etiqueta,nueva,En la reunión nos mostraron la etiqueta de la botella nueva que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de la botella nueva que,$ES_SG,En la reunión nos mostraron la etiqueta de la botella nueva que,0.10595690664095514,0.21540315995756032
8,Spanish,B4,inherentposs,NP2Adj,0.31,low,sg,0,0,las etiquetas,de la botella nueva,etiquetas,nueva,En la reunión nos mostraron las etiquetas de la botella nueva que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de la botella nueva que,$ES_SG,En la reunión nos mostraron las etiquetas de la botella nueva que,0.08677075607595697,0.09410962537326384
8,Spanish,B4,inherentposs,NP2Adj,0.31,high,sg,0,0,la etiqueta,de las botellas nuevas,etiqueta,nuevas,En la reunión nos mostraron la etiqueta de las botellas nuevas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de las botellas nuevas que,$ES_SG,En la reunión nos mostraron la etiqueta de las botellas nuevas que,0.0442785883160397,0.05773849080134141
8,Spanish,B4,inherentposs,NP2Adj,0.31,ambi,pl,0,0,las etiquetas,de las botellas nuevas,etiquetas,nuevas,En la reunión nos mostraron las etiquetas de las botellas nuevas que MASKTOKEN ayer.,En la reunión nos mostraron las etiquetas de las botellas nuevas que,$ES_PL,En la reunión nos mostraron las etiquetas de las botellas nuevas que,0.13194453451220767,0.32210130251955604
8,Spanish,B4,inherentposs,NP2Adj,0.31,low,pl,0,0,la etiqueta,de las botellas nuevas,etiqueta,nuevas,En la reunión nos mostraron la etiqueta de las botellas nuevas que MASKTOKEN ayer.,En la reunión nos mostraron la etiqueta de las botellas nuevas que,$ES_PL,En la reunión nos mostraron la etiqueta de las botellas nuevas que,0.11422919579048596,0.3087756906629693
