item,exp,cond,contrast,matrix,embedded,pronoun,N1,N2,N1_gender,N2_gender,mask_sents,auto_sents,target,sent,/data/bert-base-uncased_surp,/data/roberta-base_surp
42,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,ballet dancer,m,f,the man supposed that the ballet dancer could amuse MASKTOKEN nightly by doing tricks with fire.,the man supposed that the ballet dancer could amuse,him,the man supposed that the ballet dancer could amuse MASKTOKEN nightly by doing tricks with fire.,4.943915843963623,0.6947839260101318
42,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,clown,f,m,the woman supposed that the clown could amuse MASKTOKEN nightly by doing tricks with fire.,the woman supposed that the clown could amuse,him,the woman supposed that the clown could amuse MASKTOKEN nightly by doing tricks with fire.,7.170146465301514,5.257298946380615
42,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,ballet dancer,f,f,the woman supposed that the ballet dancer could amuse MASKTOKEN nightly by doing tricks with fire.,the woman supposed that the ballet dancer could amuse,him,the woman supposed that the ballet dancer could amuse MASKTOKEN nightly by doing tricks with fire.,8.026239395141602,4.627147197723389
42,1,Common Nouns,Match_Match,Match,Match,his,man,clown,m,m,the man supposed that the clown could amuse MASKTOKEN clients nightly by doing tricks with fire.,the man supposed that the clown could amuse,his,the man supposed that the clown could amuse MASKTOKEN clients nightly by doing tricks with fire.,0.1087988018989563,0.09591221809387207
42,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,ballet dancer,m,f,the man supposed that the ballet dancer could amuse MASKTOKEN clients nightly by doing tricks with fire.,the man supposed that the ballet dancer could amuse,his,the man supposed that the ballet dancer could amuse MASKTOKEN clients nightly by doing tricks with fire.,0.4644922912120819,0.5934699773788452
42,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,clown,f,m,the woman supposed that the clown could amuse MASKTOKEN clients nightly by doing tricks with fire.,the woman supposed that the clown could amuse,his,the woman supposed that the clown could amuse MASKTOKEN clients nightly by doing tricks with fire.,0.7204959988594055,2.138448476791382
42,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,ballet dancer,f,f,the woman supposed that the ballet dancer could amuse MASKTOKEN clients nightly by doing tricks with fire.,the woman supposed that the ballet dancer could amuse,his,the woman supposed that the ballet dancer could amuse MASKTOKEN clients nightly by doing tricks with fire.,3.447819709777832,2.3691823482513428
43,1,Common Nouns,Match_Match,Match,Match,him,man,doctor,m,m,the man complained that the doctor had pushed MASKTOKEN constantly to lose a few pounds and eat more vegetables.,the man complained that the doctor had pushed,him,the man complained that the doctor had pushed MASKTOKEN constantly to lose a few pounds and eat more vegetables.,0.0507148839533329,0.004718187730759382
43,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,nurse,m,f,the man complained that the nurse had pushed MASKTOKEN constantly to lose a few pounds and eat more vegetables.,the man complained that the nurse had pushed,him,the man complained that the nurse had pushed MASKTOKEN constantly to lose a few pounds and eat more vegetables.,0.056913841515779495,0.0029035829938948154
43,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,doctor,f,m,the woman complained that the doctor had pushed MASKTOKEN constantly to lose a few pounds and eat more vegetables.,the woman complained that the doctor had pushed,him,the woman complained that the doctor had pushed MASKTOKEN constantly to lose a few pounds and eat more vegetables.,7.001853942871094,11.645215034484863
43,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,nurse,f,f,the woman complained that the nurse had pushed MASKTOKEN constantly to lose a few pounds and eat more vegetables.,the woman complained that the nurse had pushed,him,the woman complained that the nurse had pushed MASKTOKEN constantly to lose a few pounds and eat more vegetables.,6.901103496551514,11.546520233154297
43,1,Common Nouns,Match_Match,Match,Match,his,man,doctor,m,m,the man complained that the doctor had pushed MASKTOKEN patients constantly to lose a few pounds and eat more vegetables.,the man complained that the doctor had pushed,his,the man complained that the doctor had pushed MASKTOKEN patients constantly to lose a few pounds and eat more vegetables.,0.884523332118988,0.502298891544342
43,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,nurse,m,f,the man complained that the nurse had pushed MASKTOKEN patients constantly to lose a few pounds and eat more vegetables.,the man complained that the nurse had pushed,his,the man complained that the nurse had pushed MASKTOKEN patients constantly to lose a few pounds and eat more vegetables.,2.3868935108184814,3.2322797775268555
43,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,doctor,f,m,the woman complained that the doctor had pushed MASKTOKEN patients constantly to lose a few pounds and eat more vegetables.,the woman complained that the doctor had pushed,his,the woman complained that the doctor had pushed MASKTOKEN patients constantly to lose a few pounds and eat more vegetables.,1.305936336517334,1.40249764919281
43,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,nurse,f,f,the woman complained that the nurse had pushed MASKTOKEN patients constantly to lose a few pounds and eat more vegetables.,the woman complained that the nurse had pushed,his,the woman complained that the nurse had pushed MASKTOKEN patients constantly to lose a few pounds and eat more vegetables.,5.167785167694092,7.2277398109436035
44,1,Common Nouns,Match_Match,Match,Match,him,man,fisherman,m,m,the man said that the fisherman had entertained MASKTOKEN publicly by singing lively songs and dancing.,the man said that the fisherman had entertained,him,the man said that the fisherman had entertained MASKTOKEN publicly by singing lively songs and dancing.,0.5409533381462097,0.4909718930721283
44,1,Common Nouns,Match_Mismatch,Match,Mismatch,him,man,fairy,m,f,the man said that the fairy had entertained MASKTOKEN publicly by singing lively songs and dancing.,the man said that the fairy had entertained,him,the man said that the fairy had entertained MASKTOKEN publicly by singing lively songs and dancing.,0.3110421597957611,0.45274242758750916
44,1,Common Nouns,Mismatch_Match,Mismatch,Match,him,woman,fisherman,f,m,the woman said that the fisherman had entertained MASKTOKEN publicly by singing lively songs and dancing.,the woman said that the fisherman had entertained,him,the woman said that the fisherman had entertained MASKTOKEN publicly by singing lively songs and dancing.,3.423194169998169,4.275241851806641
44,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,him,woman,fairy,f,f,the woman said that the fairy had entertained MASKTOKEN publicly by singing lively songs and dancing.,the woman said that the fairy had entertained,him,the woman said that the fairy had entertained MASKTOKEN publicly by singing lively songs and dancing.,3.6373825073242188,5.200499534606934
44,1,Common Nouns,Match_Match,Match,Match,his,man,fisherman,m,m,the man said that the fisherman had entertained MASKTOKEN family publicly by singing lively songs and dancing.,the man said that the fisherman had entertained,his,the man said that the fisherman had entertained MASKTOKEN family publicly by singing lively songs and dancing.,1.1839385032653809,1.5781619548797607
44,1,Common Nouns,Match_Mismatch,Match,Mismatch,his,man,fairy,m,f,the man said that the fairy had entertained MASKTOKEN family publicly by singing lively songs and dancing.,the man said that the fairy had entertained,his,the man said that the fairy had entertained MASKTOKEN family publicly by singing lively songs and dancing.,2.13714337348938,2.6407883167266846
44,1,Common Nouns,Mismatch_Match,Mismatch,Match,his,woman,fisherman,f,m,the woman said that the fisherman had entertained MASKTOKEN family publicly by singing lively songs and dancing.,the woman said that the fisherman had entertained,his,the woman said that the fisherman had entertained MASKTOKEN family publicly by singing lively songs and dancing.,3.377653121948242,3.0435123443603516
44,1,Common Nouns,Mismatch_Mismatch,Mismatch,Mismatch,his,woman,fairy,f,f,the woman said that the fairy had entertained MASKTOKEN family publicly by singing lively songs and dancing.,the woman said that the fairy had entertained,his,the woman said that the fairy had entertained MASKTOKEN family publicly by singing lively songs and dancing.,5.549252033233643,6.399328708648682
45,1,Common Nouns,Match_Match,Match,Match,him,man,market analyst,m,m,the man feared that the market analyst would contradict MASKTOKEN without considering the effects of the worsening housing market.,the man feared that the market analyst would contradict,him,the man feared that the market analyst would contradict MASKTOKEN without considering the effects of the worsening housing market.,0.20603583753108978,0.0915013998746872
